uid,svt,updated_millis,user_uid,baby_uid,type,start_millis,notes,group_uid,end_millis,pause_millis,duration,left_duration,right_duration,in_progress,side,pee,poo,hair_wash,temperature,volume,amount,amount_unit,reaction
wiwksbkIODSUHNAVUXW0347103443303,1648599321334,1648599320744,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648597957929,,,0,0,0,0,0,0,both,0,0,0,0.0,220.0,0.0,,
dnhYBODQKAQIOGDTURLAHSNF28261863,1648604850337,1648603525824,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648602780000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
tHQNLABJ576025350288606485824047,1648604850337,1648603539078,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,symptom,1648603533695,Diarrhea ,,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
scryBLCXMKQGUMDH7077310301740480,1648607897541,1648607897165,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648606167675,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
lffujimUGSYHMDSFDHMBRSOM83752721,1648612378208,1648612377770,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648610641133,,,0,0,0,0,0,0,both,0,0,0,0.0,220.0,0.0,,
hwtxhiktolcikfsseeUBRMDONX028253,1648626139714,1648626139328,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648626137423,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
O1425584267841243820402454053651,1648626174432,1648626173933,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648626172034,,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
xwrqgadbkmaXEYNTMFBIM28402124730,1648628355875,1648628355421,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648627200000,,,0,0,0,0,0,0,both,0,0,0,0.0,260.0,0.0,,
IMPSAX78600224464243178520277464,1648636843032,1648636842650,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648636841110,,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
umpcydenpkffpcbpwewDJJPVBSWQ2660,1648639233257,1648639232981,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648639231806,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
krlsyelORTGAQVGD4000782715524450,1648645615889,1648645615646,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648644407590,,,0,0,0,0,0,0,both,0,0,0,0.0,270.0,0.0,,
T7708537535410485354041550007562,1648647917219,1648647915550,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648647914053,,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
lgykeavbqesulhhqcgxfenwpfcikoC62,1648647917219,1648647862471,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648647861540,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
sorsjtdpdrljprrsaaowtsDXVG353354,1648656250028,1648656038818,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648655716443,,,1648656038818,0,322375,0,0,0,,0,0,0,0.0,0.0,0.0,,
cbxogineitetTTTCMP14271083324685,1648657961800,1648657790720,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648657787055,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
ayrpgcrS054352270861621564737272,1648658301841,1648658301559,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648658001426,,,1648658301559,0,300133,0,0,0,,0,0,0,0.0,0.0,0.0,,
rpblbniqiclmiYTRC705067180711888,1648662025883,1648662025608,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648658313569,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
kgiKLWNWQNABCKQEMEFAQJUGHWBTHTP4,1648660205093,1648660204898,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648658682740,,,0,0,0,0,0,0,both,0,0,0,0.0,240.0,0.0,,
mmmlvwkgogermevuttpGPBLBANK31056,1648664672488,1648664672198,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648664339240,,,1648664672198,0,332958,0,0,0,,0,0,0,0.0,0.0,0.0,,
unkfVRKDWATMRHMLYDPSHCDMIJND4001,1648667186024,1648667185867,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bath,1648667185111,,,0,0,0,0,0,0,,0,0,0,0.0,0.0,0.0,,
jknfaoyuMHCF86174345886121067408,1648667617860,1648667617775,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648667188132,,,1648667617775,0,429643,0,0,0,,0,0,0,0.0,0.0,0.0,,
mpgcnsaqmcdbkskusDACMTMPQSO48224,1648668927705,1648668927451,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648667100000,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
byeC4040778243566405185245844868,1648669512510,1648669512272,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648669140000,,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
qqFIESMAREFBXKOOARFFRMCXUS260820,1648676155363,1648676154981,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648674900000,,,0,0,0,0,0,0,both,0,0,0,0.0,260.0,0.0,,
bkyfdRNSQRAYFLMPSPR6865733127222,1648677677813,1648677677584,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648676700000,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
VP020424380615884201734842383433,1648683180269,1648683179955,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648680185098,,,0,0,0,0,0,0,,0,0,0,0.0,155.0,0.0,,
btKEFUNHFNJRHTEIUK03236362515765,1648688143970,1648687182857,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648687179554,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
cvgrUMLBPNYMFFYOQ162114138142538,1648688532374,1648688532130,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648688175234,,,1648688532130,0,356896,0,0,0,,0,0,0,0.0,0.0,0.0,,
qsmsnsAAVDLWAKLQTKRF137753885764,1648691022224,1648691021937,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648689300000,,,0,0,0,0,0,0,both,0,0,0,0.0,270.0,0.0,,
clnyoppcjBFJEYGCSEHUHVOBUYW37701,1648694459254,1648694458996,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648691575889,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
ieKBPNUNIEDARSWMMWAQIWHJ76850104,1648695492563,1648695491938,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648694940000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
xG513288741005046353434806332787,1648706298664,1648706298512,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648704600000,,,0,0,0,0,0,0,both,0,0,0,0.0,260.0,0.0,,
PFNM7760006760844227340045012538,1648710067418,1648710067212,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648710066248,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
wkpfePMCOEOADQXJOPTAPYCCUXKP7025,1648713038993,1648713038760,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648710153977,,,0,0,0,0,0,0,,0,0,0,0.0,160.0,0.0,,
qcshOTRP535365711340078388357136,1648721282654,1648721282371,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648721281405,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
AKH24272614653734876472586638404,1648721287713,1648721287522,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648721283907,,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
lWQ17364503852310051458434664574,1648724916011,1648724915901,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648723500000,,,0,0,0,0,0,0,both,0,0,0,0.0,280.0,0.0,,
vhfuKWJUJIEA82528718437572424546,1648725834836,1648725834586,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648725832910,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
itiqUT48352074878221140323823622,1648736167387,1648736167139,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648732671357,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
lLPCXVBQRRGJYAEYHDA0105577274730,1648735827433,1648735827215,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648735825975,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
evdatroUEPXLAKYIOVBJAPKBPIDA3123,1648743171728,1648743171621,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648742400000,,,0,0,0,0,0,0,both,0,0,0,0.0,280.0,0.0,,
qarwgIVAH41346056227868464624724,1648743630813,1648743628326,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648743626920,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
ysjttlvhgjhmrqexfyhoiibaM2017206,1648743730007,1648743729802,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648743726354,,,0,0,0,0,0,0,,0,0,0,0.0,120.0,0.0,,
fcerlhxmcnhTLVWLBVH0247660681736,1648750520590,1648750520520,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648749600000,,,1648750520520,0,920520,0,0,0,,0,0,0,0.0,0.0,0.0,,
peuithefiqjglYNLW244247732113746,1648752837427,1648752834650,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648752833281,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
lwcivGFKGJNHYFFIVKSGLOXTFJ588821,1648756744035,1648756743815,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648753711973,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
nonyahgeamuprFMFDGLEABN665748625,1648759233066,1648759232926,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648757700000,,,0,0,0,0,0,0,both,0,0,0,0.0,280.0,0.0,,
qbsPL053681671605721510161120053,1648764374235,1648763957386,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648763543779,,,1648763957386,0,413607,0,0,0,,0,0,0,0.0,0.0,0.0,,
vasVAKECRLGVSGIELRSTGV4202682134,1648764376053,1648764375884,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648764374196,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
abmfquausquDISUGIL01511082883644,1648768375071,1648767240519,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648764408871,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
FFEDKXYN637433745486608773126240,1648773414298,1648773103692,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648772704919,,,1648773103692,0,398773,0,0,0,,0,0,0,0.0,0.0,0.0,,
enokhissybmGOU678084642817826133,1648775031096,1648775030906,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648773872601,,,0,0,0,0,0,0,both,0,0,0,0.0,300.0,0.0,,
krbuDATV810625447704332042166301,1648775209192,1648775208990,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648775207173,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
mhsrjvrmsamsXFFMYRBJAVX287165735,1648790901361,1648777796242,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648777795033,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
OHHVVESUNOSOCCYCTEBSCKNTGLGL8081,1648801861250,1648801861143,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648790904582,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
iEWBKYARKQPAL3725207711070644624,1648791552571,1648791552435,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648790001034,,,0,0,0,0,0,0,both,0,0,0,0.0,280.0,0.0,,
mrVPULSXKINP25826032027062280224,1648792778615,1648792778199,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648792777257,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
geI45153345128237641685461548533,1648801847444,1648801847347,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648801845899,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
vwhcvpwarshnnetywiftUJSPRJV02603,1648803855555,1648803855161,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648801848500,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
fgYMVRPRE47374466556782136756237,1648805054778,1648804857788,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648804856251,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
WI534038541504724027603047258434,1648808159020,1648808158854,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648806600000,,,0,0,0,0,0,0,both,0,0,0,0.0,260.0,0.0,,
xthxfjfvuEKJBIRAJQVQIOP131380752,1648814061510,1648814061412,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648814059927,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
rIH78114501360222724087506708355,1648824630722,1648817584165,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648817583120,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
vdaohgpmnuxeuivfLWNGOBKT30250403,1648824899849,1648824899712,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648823400000,,,0,0,0,0,0,0,both,0,0,0,0.0,260.0,0.0,,
mmiasLMRPDOVHHPPAO04037817677137,1648828086463,1648827514723,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648825986367,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
dmVYVMKHKUKJTWWFNOCKTBJKLWBAJJU8,1648864515860,1648864515744,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bath,1648830256443,,,0,0,0,0,0,0,,0,0,1,0.0,0.0,0.0,,liked
70388178155348364068644404334764,1648830592516,1648830592447,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648830296230,,,1648830592447,0,296217,0,0,0,,0,0,0,0.0,0.0,0.0,,neutral
goioucjastHB01345042830764467136,1648830396507,1648830396383,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648829820000,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
iQVULHUPOYCCLCXYDY37100318408321,1648837567714,1648837566515,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648837565194,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
X1424374425744540234557837878677,1648840364441,1648840364296,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1648837577450,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
gukycdjgckseyUSUEWX2560063355466,1648840378607,1648840378522,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648839600000,,,0,0,0,0,0,0,both,0,0,0,0.0,270.0,0.0,,
cyrdADFDBPFUVOI03618876476126670,1648841601029,1648841600897,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648841599186,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
vkksdyhPQJFVW3526354546286165005,1648844544632,1648844544534,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648844395396,,,1648844544534,0,149138,0,0,0,,0,0,0,0.0,0.0,0.0,,
bbwukqksfbkuvUKUXKPAIV1064402650,1648848677616,1648848677536,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648848676167,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
hlBNXSFCVDTIXYKBDEJYXOCWAHSN2754,1648848809999,1648848809876,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648848808624,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
gisrudvsbukjfffwiwdcJ62278840237,1648856369714,1648856369569,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648856011095,,,1648856369569,0,358474,0,0,0,,0,0,0,0.0,0.0,0.0,,
seudfpwcrtvEVOTLGTWVLBDIFQX16686,1648857235833,1648857235689,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648855963468,,,0,0,0,0,0,0,both,0,0,0,0.0,295.0,0.0,,
nhgmaojbgqnngxabqrL7877003815160,1648858850902,1648858850800,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648858849607,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
SL713633407688543488673656564727,1648861811219,1648861811145,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648859799762,,,0,0,0,0,0,0,,0,0,0,0.0,155.0,0.0,,
pNISPV80721003027077717636141334,1648876128026,1648876128000,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648876125241,,,0,0,0,0,0,0,,0,0,0,0.0,130.0,0.0,,
dUMH3047608085531345635066486331,1648876466344,1648876466252,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648874700000,,,0,0,0,0,0,0,both,0,0,0,0.0,330.0,0.0,,
75281777286543451148804501801032,1648886556463,1648877724552,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648877723408,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
E6685868561735028856000888576403,1648888529821,1648888529808,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648887003106,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
mfatgpgtcyCQVGMVQLG8454238280721,1648889520138,1648889519903,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648889518913,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
fASNEBN0488754007216571404525065,1648891191363,1648891190997,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648890048274,,,0,0,0,0,0,0,both,0,0,0,0.0,250.0,0.0,,
fkplWVKQOMHXHHNTMFNW376300274678,1648902119219,1648902119190,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648900449137,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
yXP68874467177344287660878054585,1648904280745,1648904280749,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648904279367,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
wmdeipFCWGWCLIONOAHG445627436635,1648909744751,1648909744715,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648909741790,,,0,0,0,0,0,0,both,0,0,0,0.0,240.0,0.0,,
gactyUN8313484533477380851770352,1648921649540,1648916274282,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648913260589,,,0,0,0,0,0,0,,0,0,0,0.0,170.0,0.0,,
dXOCHAQNET1863212844882533030763,1648916189728,1648916189784,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648916188808,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
mtwAWATJXHIXEOODJAIXJQDJAWJ17444,1648926357595,1648926357402,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648924985031,,,0,0,0,0,0,0,both,0,0,0,0.0,285.0,0.0,,
niqcadwloidhtebxkfkDI75070553654,1648927144408,1648927144404,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648927048919,,,1648927144404,0,95485,0,0,0,,0,0,0,0.0,0.0,0.0,,
awYBKNBTAVKXPRKOA502066736518826,1648929410905,1648929410910,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648927341480,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
asKEIJY3700412615232087788024006,1648929626397,1648929626438,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648929624936,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
vsrxlpxjiokbrgNSHTDGHD8840263124,1648936672756,1648936672758,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648936335215,,,1648936672758,0,337543,0,0,0,,0,0,0,0.0,0.0,0.0,,
cSPU3476667737236874478102817558,1648938673204,1648938666356,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648938662346,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
kswFXEQGRXVKMAOFUFGMYKVMTWB83448,1648940006562,1648940006378,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648938661458,,,0,0,0,0,0,0,both,0,0,0,0.0,220.0,0.0,,
vyepjrewsahdbE386120388462650847,1648941615373,1648941615388,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648941614423,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
lashbutypwcstsqmdaosdepplGGJTW64,1648943461855,1648943460271,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648943459085,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
sohfkwgDMJJNEVEFCSBONW5073774003,1648947397695,1648947397727,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1648947093303,,,1648947397727,0,304424,0,0,0,,0,0,0,0.0,0.0,0.0,,
EPEISNOKX71225888202383136124087,1648949671945,1648949671836,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,crying,1648947600000,,,1648949671836,0,2071836,0,0,0,,0,0,0,0.0,0.0,0.0,,
oSKL2462621624272868867634783137,1648952251882,1648952251912,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648949791763,,,0,0,0,0,0,0,,0,0,0,0.0,205.0,0.0,,
STAOXWLMPIWKOK070165232858805104,1648953488475,1648953487772,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648952100000,,,0,0,0,0,0,0,both,0,0,0,0.0,240.0,0.0,,
guSGVDIVRDXHPKBUUNSAIE3831884826,1648953537779,1648953537770,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648953536345,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
pegiIALYXRSRE5127737672623113685,1648962809902,1648962809959,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648962801840,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
mmujdrikngoncnqPXUXQLBDSOBE70100,1648965572163,1648965572212,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1648965300000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
ocfnfDR7065338886670067408176205,1648967312562,1648967312327,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1648966022620,,,0,0,0,0,0,0,both,0,0,0,0.0,210.0,0.0,,
vruuyjXFHQUF83386000236481563060,1648975699486,1648975699530,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1648974720000,,,0,0,0,0,0,0,,0,0,0,0.0,140.0,0.0,,
